Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
1970-01-01 19:13:15,1.05437903291907,-0.764756419460614,0.160168078968411,0.665587189940565,1.11346638909702,4.77165573383805,-1.53660943363554,1.30648266765391,1.56505358775661,-0.349941385524786,-1.23849645750379,0.608002176754826,-0.249115332095802,-0.933969225867973,-1.40787345876443,-0.191382613222533,-0.180853248971067,0.226980050610162,0.537470403750458,0.0509954283993836,-0.0971381872974808,-0.0297593767698593,-0.171595743026864,1.04720109532518,0.698594759853646,-0.217938574202176,0.101969682398165,0.0401519539040167,56.42,0
1970-01-01 22:26:09,-4.80513393557294,4.3511913588915,-0.916134986044381,-0.900752101870072,-0.870777374371496,-0.78294625189835,0.328104178312201,0.582500806415953,2.74933555310759,4.72805980610613,0.455161855584439,0.649739859935223,0.930378839044268,-1.66332510046969,1.33473758918639,-0.283320988433802,0.152339586128643,-0.950771496415163,-0.935567070724312,2.16019258798716,-0.854485788247943,-0.758266454095479,0.147004927223613,-0.021274329407802,0.552659646599678,0.0083180195958496,0.431834957301001,-0.436239287568366,9.82,0
1970-01-01 11:26:22,-1.54983345195159,-0.26114315874432,1.55628863683519,-2.0378166824863,-0.36631531541086,-1.33431354978243,0.165405636874931,-0.0257820580238492,-1.47275050792732,-0.172838142241362,-0.59484191083985,0.0630591067564163,1.05418518287972,-0.171535170397684,0.192040889949481,-0.867482601496339,-0.348273763052833,0.743352274314413,-1.45467227791701,-0.347365417579605,-0.405655532909706,-0.951004628053346,-0.14775233987555,0.42410030798831,0.0818449986130982,1.10355919146344,-0.502271463804,-0.248822441782157,46.08,0
1970-01-01 00:11:06,0.216343575258568,0.663182371945179,1.3035204929848,0.169218968089031,-0.404266108775601,-0.517287982713878,-0.0369380862682669,-0.838220932301891,-0.528674579279277,-0.174777481783324,1.64846623628807,1.11494709795295,0.20215014985674,0.479423825598821,0.226420310696871,0.456002712938967,-0.558257912601226,-0.101938542322443,0.0007581984734141,-0.184928818262446,0.552788328649449,-0.96120563560837,-0.0146422612183742,0.525962357437243,0.750876878027172,0.141542961308495,0.0451070269321751,0.127320759061877,3.58,0
1970-01-02 20:41:10,-0.27336528555437,0.825649098301864,0.555674288190172,0.384915218371207,1.34384167403139,1.98415879377063,0.3218079878532,0.510274985138214,-0.891463427930282,-0.1155611284497,0.952916294930152,-0.221254091770063,-0.867646480370609,0.974854665363153,2.44103526041641,-1.71102257838152,0.902399523638506,0.0222718377657048,2.09723168376532,0.172187966363016,0.346481868166299,1.16288944102824,-0.557535106107482,-0.896145793798315,0.503552711866272,0.555129095849607,0.129099226081408,0.0475707677085973,2.84,0
1970-01-01 07:56:23,-0.355558523211459,1.15216730144035,1.18038317377693,0.871709077027013,-0.11016670738729,-0.555447388009305,1.16880834494484,-0.304428762801225,-0.742217718220138,-0.18925256447652,-0.370770549608592,0.282446362629217,0.856522069494953,0.140151904765986,0.936969315561208,-0.349585541160572,-0.252451723150347,0.0101190725418394,0.420896999448055,0.0373879521669341,0.17868233387867,0.579649548273856,-0.131982338086352,0.427097216533404,-0.233495878453248,-0.34973808247273,0.0732847243810976,0.145505791233263,76.5,0
1970-01-01 11:11:20,-2.8754246415982,-2.90825639710845,2.76302737172799,5.47022622555178,2.75234817675438,-0.942683813894384,-1.80112008783208,-0.314516760686375,-0.438205490206813,2.91352338099511,1.12880391131564,-0.189111901142786,-0.479582246669664,-0.599050866400742,0.52302142815893,0.175708956682897,-0.381547654004708,0.840590222119193,1.20668202057157,-0.337012052715407,-0.0394859151628235,0.956967380529904,-0.399411264675801,0.630981290933587,-1.31212874862384,0.183928592626505,-0.247994538116078,0.0157257857767884,83.0,0
1970-01-02 22:15:02,2.03538309582432,0.0959663696675428,-1.80920827314749,0.236213226530768,0.63993293236398,-0.3752768417436,0.112440116704423,-0.0929281836335593,0.200144130232065,-0.223526854026835,0.926396588753925,0.925427679534504,0.385549537072955,-0.733618087819107,-0.511107796616336,0.583827345499157,0.0952851735007194,0.242888874521727,0.448614788071069,-0.0939150371996966,-0.322736834751066,-0.862695895109656,0.278417503878584,0.195904135436265,-0.24018790438227,0.170379775068596,-0.0663427023121033,-0.0412671775022943,10.99,0
1970-01-02 00:24:22,-1.97477416438961,1.75783025362284,-0.198483187707092,-2.63090859299818,0.0100963432616556,-1.65641754261049,0.859477999847447,0.227337194260433,0.889918335249822,-0.0750633666076382,-1.11367261848715,-0.225842685542953,-1.03214387002667,0.35299530843615,-0.356287399230977,0.345231092483917,-0.616021966606339,-0.761649535970656,-0.90931766020894,0.195245607212104,-0.366320085190863,-0.923971932861233,0.0198765110405185,-0.0584931758020743,0.113760065219168,0.38657039700437,0.395970167443823,0.333759911680837,1.0,0
1970-01-01 22:54:04,-0.41452532608084,0.548519005747535,-0.101306971633957,-1.09816040681649,3.01654170378288,3.19970376674588,0.416022656523654,0.716070553007451,-0.279604139956783,-0.134803695957155,-0.261446030428361,-0.251105032668496,-0.198689674485872,0.11829858687104,0.510323820858404,0.546561964876198,-1.30400724182741,0.16620006406384,-0.52371731368789,0.209043911239936,-0.226165982138532,-0.638127170663345,-0.0907505058111915,0.94551149916886,0.176846423504041,-0.728539815132911,0.118644018171992,-0.118223597249604,10.84,0
1970-01-02 12:12:45,-1.35235841611821,1.56314841875709,-2.84857522755838,-0.54428483449354,-2.12019321061507,0.262023200350572,1.10069373439664,1.11828225749557,-0.184876888786969,-1.27296609740656,-2.25562267225995,0.258311282952218,-0.327135984934139,1.25248615688731,-1.24097571970037,0.32485826579443,0.18293448797663,-0.280570704894952,0.0225169355266067,-1.04613378266945,0.217749360585084,0.566998513329717,0.461004881640813,0.542566129066264,-1.79469706857759,0.217097610415698,-0.33000766473398,-0.0718585993470177,365.04,0
1970-01-01 16:49:47,-0.972825220535248,-0.0016297052313917,1.07661820837072,-1.827726703405,-1.44495690248275,0.215024577536487,1.70980514603138,-0.261573413254043,-1.84202910065336,-0.041400706971145,0.678949216418923,-0.166635486318233,-0.0715570599691932,0.173333907054656,-0.330559624933803,-0.764435771752089,-0.643672433133248,1.63605262113455,-0.865408300932171,-0.413942189834011,-0.310548892663267,-0.54944755610639,-0.0767933640413337,0.0286992731537758,0.33147173976535,0.952115615162214,-0.0712194167010083,-0.0363118271601732,318.0,0
1970-01-02 00:12:05,-1.10333957614809,0.702393875132664,-1.10097464723721,-2.49420939067635,1.10305271026647,-2.09787675132087,1.60839357470398,-0.4215195584243,0.913302947336722,-0.218180745737301,-1.20743225372482,-0.432878825586205,-1.39538100559533,0.371934136657049,-1.01564550973002,-0.571645753876483,-0.511585068186609,-0.750991117028901,-0.831186825532175,-0.154944804659812,-0.0028058230275941,0.787495424735925,0.0705770615477658,-0.0288821739825473,-0.200343699892445,0.518187433268308,0.190251654481473,-0.199114287426957,1.0,0
